Waybill,Client Name,client_location,Order #,Order Date,Pickup date,Client Pickup date,Payment Type,Current Status,Dispatch Center,Status_Type,Dispatch Count,Attempt Count,Invoice zone,Amount,COD Amount,Destination city,Destination State,Destination Pin,In Center,Last NSL,Last Scan Location,Last scan remarks,address invalid,Delivered date,Promise Date,Expected Date,First Pending Date,First Dispatch Date,Last Dispatch Date,Manifested Date,Last Scan Date
8445110264445,RAPPIDX SURFACE,Balaji Enterprises,RPDX0050136,02/02/2022,02/02/2022,02/02/2022,COD,Dispatched,Suryapet_Krishna_D (Telangana),Undelivered,1,,D2,1299,1299,Suryapet,Telangana,508221,Delhi_Airport_GW (Delhi),X-DDD3FD,Suryapet_Krishna_D (Telangana),Out for delivery,FALSE,,08/02/2022,09/02/2022,06/02/2022,08/02/2022,08/02/2022,02/02/2022,08/02/2022
8445110264316,RAPPIDX SURFACE,Balaji Enterprises,RPDX0050029,01/02/2022,01/02/2022,01/02/2022,COD,Dispatched,Bengaluru_Koramangala_Dc (Karnataka),Undelivered,2,1,C2,1299,1299,Bangalore,Karnataka,560034,Delhi_Airport_GW (Delhi),X-DDD3FD,Bengaluru_Koramangala_Dc (Karnataka),Out for delivery,FALSE,,07/02/2022,10/02/2022,05/02/2022,07/02/2022,08/02/2022,01/02/2022,08/02/2022
8445110264493,RAPPIDX SURFACE,Balaji Enterprises,RPDX0050141,02/02/2022,02/02/2022,02/02/2022,COD,In Transit,Rampur_Swar_DPP (Uttar Pradesh),RT,1,1,B,1299,1299,Rampur,Uttar Pradesh,244925,Delhi_Airport_GW (Delhi),RT-108,Rampur_Swar_DPP (Uttar Pradesh),No client instructions to Reattempt,FALSE,,05/02/2022,08/02/2022,04/02/2022,05/02/2022,05/02/2022,02/02/2022,08/02/2022
8445110265521,RAPPIDX SURFACE,Balaji Enterprises,HSC451829,05/02/2022,07/02/2022,07/02/2022,COD,In Transit,Shrigonda_Wdalird_D (Maharashtra),Undelivered,0,,D1,1299,1299,Shrigonda,Maharashtra,413701,Delhi_Airport_GW (Delhi),X-ILL1F,Gurgaon_Tauru_GW (Haryana),Bag Received at Facility,FALSE,,12/02/2022,12/02/2022,,,,05/02/2022,08/02/2022
8445110265473,RAPPIDX SURFACE,Balaji Enterprises,HSC451839,05/02/2022,07/02/2022,07/02/2022,COD,In Transit,Lucknow_Aliganj (Uttar Pradesh),Undelivered,0,,D1,1299,1299,Lucknow,Uttar Pradesh,226021,Delhi_Airport_GW (Delhi),X-ILL1F,Gurgaon_Tauru_GW (Haryana),Bag Received at Facility,FALSE,,11/02/2022,11/02/2022,,,,05/02/2022,08/02/2022
8445110264736,RAPPIDX SURFACE,Balaji Enterprises,RPDX0050195,02/02/2022,03/02/2022,03/02/2022,COD,In Transit,Kaithal_DC (Haryana),RT,1,1,B,1299,1299,Kaithal,Haryana,136034,Delhi_Airport_GW (Delhi),RT-108,Kaithal_DC (Haryana),No client instructions to Reattempt,FALSE,,07/02/2022,07/02/2022,05/02/2022,05/02/2022,05/02/2022,02/02/2022,08/02/2022
8445110264950,RAPPIDX SURFACE,Balaji Enterprises,RPDX0050274,03/02/2022,04/02/2022,04/02/2022,COD,In Transit,Narnaul_Kailashnagar_D (Haryana),RT,1,1,B,1299,1299,Narnaul,Haryana,123021,Delhi_Airport_GW (Delhi),X-DLL2F,Narnaul_Kailashnagar_D (Haryana),Bag Added To Trip,FALSE,,06/02/2022,06/02/2022,06/02/2022,06/02/2022,06/02/2022,03/02/2022,08/02/2022
8445110264482,RAPPIDX SURFACE,Balaji Enterprises,RPDX0050140,02/02/2022,02/02/2022,02/02/2022,COD,Pending,Mohana_Betarsingi_D (Orissa),Undelivered,2,2,D2,1299,1299,Mohana,Orissa,761217,Delhi_Airport_GW (Delhi),X-SC,Mohana_Betarsingi_D (Orissa),Consignee to collect from branch,FALSE,,07/02/2022,08/02/2022,06/02/2022,07/02/2022,08/02/2022,02/02/2022,06/02/2022
8445110264106,RAPPIDX SURFACE,Balaji Enterprises,RPDX0049995,31/01/2022,01/02/2022,01/02/2022,COD,In Transit,Ahmedabad_Naroda_D (Gujarat),RT,1,1,C1,1299,1299,Ahmedabad,Gujarat,380024,Delhi_Airport_GW (Delhi),X-ILL1F,Ahmedabad_AslaliRoad_GW (Gujarat),Bag Received at Facility,FALSE,,06/02/2022,07/02/2022,04/02/2022,04/02/2022,04/02/2022,31/01/2022,08/02/2022
8445110239746,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0042973,21/12/2021,21/12/2021,21/12/2021,COD,RTO,Portblair_Bambooflat_ODC (Andaman & Nicobar),Delivered,3,3,F,1699,1699,Port Blair,Andaman & Nicobar,744107,Delhi_Airport_GW (Delhi),RD-AC,Gurgaon_PalamVihar_R (Haryana),RETURN Accepted,TRUE,19/01/2022,30/12/2021,31/12/2021,28/12/2021,29/12/2021,19/01/2022,21/12/2021,19/01/2022
8445110265775,RAPPIDX SURFACE,Balaji Enterprises,HSC452087,07/02/2022,07/02/2022,07/02/2022,COD,In Transit,Mumbai_MaladIndstrEst_D (Maharashtra),Undelivered,0,,C2,1299,1299,Mumbai,Maharashtra,400064,Delhi_Airport_GW (Delhi),X-DBL1F,Delhi_Airport_GW (Delhi),Added to Bag,FALSE,,12/02/2022,12/02/2022,,,,07/02/2022,08/02/2022
8445110264541,RAPPIDX SURFACE,Balaji Enterprises,RPDX0050146,02/02/2022,02/02/2022,02/02/2022,COD,In Transit,Chandpur_NorprRD_D (Uttar Pradesh),RT,1,1,B,1299,1299,Chandpur,Uttar Pradesh,246737,Delhi_Airport_GW (Delhi),X-DBL1F,Chandpur_NorprRD_D (Uttar Pradesh),Added to Bag,FALSE,,05/02/2022,07/02/2022,04/02/2022,04/02/2022,04/02/2022,02/02/2022,08/02/2022
8445110265101,RAPPIDX SURFACE,Balaji Enterprises,RPDX0050339,04/02/2022,04/02/2022,04/02/2022,COD,In Transit,Guntur_PandurangaNgr_D (Andhra Pradesh),Undelivered,0,,D2,1299,1299,Guntur,Andhra Pradesh,522022,Delhi_Airport_GW (Delhi),X-ILL2F,Vijayawada_Gudavalli_H (Andhra Pradesh),Trip Arrived,FALSE,,09/02/2022,09/02/2022,,,,04/02/2022,08/02/2022
8445110255286,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0047317,08/01/2022,08/01/2022,08/01/2022,COD,RTO,Pataudi_DC (Haryana),Delivered,1,1,B,1649,1649,Pataudi,Haryana,122503,Delhi_Airport_GW (Delhi),RD-AC,Gurgaon_PalamVihar_R (Haryana),RETURN Accepted,FALSE,17/01/2022,10/01/2022,10/01/2022,09/01/2022,09/01/2022,17/01/2022,08/01/2022,17/01/2022
8445110254026,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0046985,06/01/2022,06/01/2022,06/01/2022,COD,RTO,Faizabad_DarshnNgr_D (Uttar Pradesh),Delivered,1,1,D1,1649,1649,Faizabad,Uttar Pradesh,224188,Delhi_Airport_GW (Delhi),RD-AC,Gurgaon_PalamVihar_R (Haryana),RETURN Accepted,FALSE,17/01/2022,10/01/2022,10/01/2022,09/01/2022,09/01/2022,17/01/2022,06/01/2022,17/01/2022
8445110257390,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0048047,11/01/2022,11/01/2022,11/01/2022,COD,RTO,Jewar_SJRoad_D (Uttar Pradesh),Delivered,1,1,B,1649,1649,Jewar,Uttar Pradesh,202165,Delhi_Airport_GW (Delhi),RD-AC,Gurgaon_PalamVihar_R (Haryana),RETURN Accepted,FALSE,17/01/2022,14/01/2022,15/01/2022,13/01/2022,13/01/2022,17/01/2022,11/01/2022,17/01/2022
8445110266011,RAPPIDX SURFACE,Balaji Enterprises,HSC452023,07/02/2022,07/02/2022,07/02/2022,COD,In Transit,Etawah_Central_D_2 (Uttar Pradesh),Undelivered,0,,B,1299,1299,Etawah,Uttar Pradesh,206245,Delhi_Airport_GW (Delhi),X-DBL1F,Delhi_Airport_GW (Delhi),Added to Bag,FALSE,,10/02/2022,10/02/2022,,,,07/02/2022,08/02/2022
8445110253680,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0046951,06/01/2022,06/01/2022,06/01/2022,COD,RTO,Allahabad_Bajha_D (Uttar Pradesh),Delivered,1,1,D1,1649,1649,Allahabad,Uttar Pradesh,211011,Delhi_Airport_GW (Delhi),RD-AC,Gurgaon_PalamVihar_R (Haryana),RETURN Accepted,TRUE,17/01/2022,10/01/2022,10/01/2022,08/01/2022,08/01/2022,17/01/2022,06/01/2022,17/01/2022
8445110266066,RAPPIDX SURFACE,Balaji Enterprises,HSC452015,07/02/2022,07/02/2022,07/02/2022,COD,In Transit,Kalimpong_RishiRd_D (West Bengal),Undelivered,0,,D2,1299,1299,Kalimpong,West Bengal,734301,Delhi_Airport_GW (Delhi),X-ILL1F,Gurgaon_Tauru_GW (Haryana),Bag Received at Facility,FALSE,,12/02/2022,12/02/2022,,,,07/02/2022,08/02/2022
