Waybill,Client Name,client_location,Order #,Order Date,Pickup date,Client Pickup date,Payment Type,Current Status,Dispatch Center,Status_Type,Dispatch Count,Attempt Count,Invoice zone,Amount,COD Amount,Destination city,Destination State,Destination Pin,In Center,Last NSL,Last Scan Location,Last scan remarks,address invalid,Delivered date,Promise Date,Expected Date,First Pending Date,First Dispatch Date,Last Dispatch Date,Manifested Date,Last Scan Date
8445110253971,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0046980,06/01/2022,06/01/2022,06/01/2022,COD,Dispatched,Bengaluru_Millers_Dc (Karnataka),Undelivered,2,1,C2,1649,1649,Bangalore,Karnataka,560051,Delhi_Airport_GW (Delhi),X-DDD3FD,Bengaluru_Millers_Dc (Karnataka),Out for delivery,FALSE,,12/01/2022,12/01/2022,10/01/2022,11/01/2022,12/01/2022,06/01/2022,12/01/2022
8445110253481,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0046931,06/01/2022,06/01/2022,06/01/2022,COD,In Transit,Narsampet_PakhalRoad_D (Telangana),RT,1,1,D2,1649,1649,Narsampet,Telangana,506122,Delhi_Airport_GW (Delhi),X-ILL1F,Hyderabad_Shamshbd_H (Telangana),Bag Received at Facility,FALSE,,11/01/2022,11/01/2022,09/01/2022,09/01/2022,09/01/2022,06/01/2022,12/01/2022
8445110253551,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0046938,06/01/2022,06/01/2022,06/01/2022,COD,Dispatched,Kolkata_Krishnapur_D (West Bengal),Undelivered,2,2,C2,1649,1649,Kolkata,West Bengal,700102,Delhi_Airport_GW (Delhi),X-DDD3FD,Kolkata_Krishnapur_D (West Bengal),Out for delivery,FALSE,,11/01/2022,11/01/2022,10/01/2022,10/01/2022,12/01/2022,06/01/2022,12/01/2022
8445110253466,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0046929,06/01/2022,06/01/2022,06/01/2022,COD,In Transit,Dasuya_AdarshNagar_D (Punjab),RT,1,2,B,1649,1649,Dasuya,Punjab,144210,Delhi_Airport_GW (Delhi),X-ILL2F,Gurgaon_Tauru_GW (Haryana),Trip Arrived,FALSE,,09/01/2022,09/01/2022,08/01/2022,08/01/2022,08/01/2022,06/01/2022,12/01/2022
8445110253805,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0046963,06/01/2022,06/01/2022,06/01/2022,COD,In Transit,Baghpat_Barout_D (Uttar Pradesh),RT,1,1,B,1649,1649,Baghpat,Uttar Pradesh,250609,Delhi_Airport_GW (Delhi),X-DLL2F,Baghpat_Barout_D (Uttar Pradesh),Bag Added To Trip,FALSE,,09/01/2022,10/01/2022,08/01/2022,09/01/2022,09/01/2022,06/01/2022,12/01/2022
8445110254321,RAPPIDX SURFACE,Balaji Enterprises,RPDX0047073,06/01/2022,06/01/2022,06/01/2022,COD,Pending,Imphal_MnprUnvrsty_D (Manipur),Undelivered,0,,F,1295,1295,Imphal,Manipur,795008,Delhi_Airport_GW (Delhi),X-IBD3F,Imphal_MnprUnvrsty_D (Manipur),Shipment Received at Facility,FALSE,,15/01/2022,17/01/2022,12/01/2022,,,06/01/2022,12/01/2022
8445110255953,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0047723,10/01/2022,10/01/2022,10/01/2022,COD,In Transit,Bopal_MehtaTraders_D (Gujarat),Undelivered,0,,C1,1649,1649,Bopal,Gujarat,380058,Delhi_Airport_GW (Delhi),X-ILL1F,Ahmedabad_AslaliRoad_GW (Gujarat),Bag Received at Facility,TRUE,,17/01/2022,18/01/2022,,,,10/01/2022,12/01/2022
8445110253746,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0046957,06/01/2022,06/01/2022,06/01/2022,COD,In Transit,Badnagar_JwhrMrg_D (Madhya Pradesh),Undelivered,0,,D1,1649,1649,Badnagar,Madhya Pradesh,453220,Delhi_Airport_GW (Delhi),X-ILL1F,Badnagar_JwhrMrg_D (Madhya Pradesh),Bag Received at Facility,FALSE,,12/01/2022,12/01/2022,09/01/2022,,,06/01/2022,12/01/2022
8445110257644,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0048072,11/01/2022,11/01/2022,11/01/2022,COD,In Transit,Sonipat_WazidpurSaboli_D (Haryana),Undelivered,0,,A,1649,1649,Sonipat,Haryana,131028,Delhi_Airport_GW (Delhi),X-DBL1F,Delhi_Airport_GW (Delhi),Added to Bag,FALSE,,13/01/2022,14/01/2022,,,,11/01/2022,12/01/2022
8445110257622,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0048070,11/01/2022,11/01/2022,11/01/2022,COD,Dispatched,Ghaziabad_Central_D_1 (Uttar Pradesh),Undelivered,1,,A,1649,1649,Ghaziabad,Uttar Pradesh,201009,Delhi_Airport_GW (Delhi),X-DDD3FD,Ghaziabad_Central_D_1 (Uttar Pradesh),Out for delivery,FALSE,,12/01/2022,13/01/2022,12/01/2022,12/01/2022,12/01/2022,11/01/2022,12/01/2022
8445110251856,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0046597,28/12/2021,28/12/2021,28/12/2021,COD,In Transit,Cherthala_Mulapali_D (Kerala),RT,1,1,D2,1699,1699,Cherthala,Kerala,688530,Delhi_Airport_GW (Delhi),X-ILL1F,Gurgaon_PalamVihar_R (Haryana),Bag Received at Facility,FALSE,,04/01/2022,07/01/2022,06/01/2022,06/01/2022,06/01/2022,28/12/2021,12/01/2022
8445110253724,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0046955,06/01/2022,06/01/2022,06/01/2022,COD,In Transit,Gurgaon_IMTMnesar_D (Haryana),RT,1,1,A,1649,1649,Gurgaon,Haryana,122051,Delhi_Airport_GW (Delhi),X-ILL1F,Gurgaon_PalamVihar_R (Haryana),Bag Received at Facility,TRUE,,08/01/2022,08/01/2022,07/01/2022,07/01/2022,07/01/2022,06/01/2022,12/01/2022
8445110256056,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0047733,10/01/2022,10/01/2022,10/01/2022,COD,Dispatched,Bhimtal_BhowaliRd_D (Uttarakhand),Undelivered,1,,B,1649,1649,Bhimtal,Uttarakhand,263136,Delhi_Airport_GW (Delhi),X-DDD3FD,Bhimtal_BhowaliRd_D (Uttarakhand),Out for delivery,FALSE,,13/01/2022,15/01/2022,12/01/2022,12/01/2022,12/01/2022,10/01/2022,12/01/2022
