Waybill,Client Name,client_location,Order #,Order Date,Pickup date,Client Pickup date,Payment Type,Current Status,Dispatch Center,Status_Type,Dispatch Count,Attempt Count,Invoice zone,Amount,COD Amount,Destination city,Destination State,Destination Pin,In Center,Last NSL,Last Scan Location,Last scan remarks,address invalid,Delivered date,Promise Date,Expected Date,First Pending Date,First Dispatch Date,Last Dispatch Date,Manifested Date,Last Scan Date
8445110079866,RAPPIDX SURFACE,Ignis Traders,RPDX0011247,14/09/2021,14/09/2021,14/09/2021,COD,Delivered,Vijayawada_Seethrmpuram_D (Andhra Pradesh),Delivered,2,2,D2,649,649,Vijayawada,Andhra Pradesh,520002,Delhi_Airport_GW (Delhi),EOD-38,Vijayawada_Seethrmpuram_D (Andhra Pradesh),Delivered to consignee,FALSE,20/09/2021,19/09/2021,20/09/2021,18/09/2021,19/09/2021,20/09/2021,14/09/2021,20/09/2021
8445110065240,RAPPIDX SURFACE,Ignis Traders,RPDX009586,12/09/2021,13/09/2021,13/09/2021,COD,RTO,Khargone_NutanNgr_D (Madhya Pradesh),Delivered,2,2,D1,649,649,Khargone,Madhya Pradesh,451001,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,22/09/2021,17/09/2021,17/09/2021,16/09/2021,16/09/2021,22/09/2021,12/09/2021,22/09/2021
8445110065236,RAPPIDX SURFACE,Ignis Traders,RPDX009585,12/09/2021,13/09/2021,13/09/2021,COD,RTO,Hajipur_Bank_D (Bihar),Delivered,1,1,D1,649,649,Hajipur,Bihar,844102,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,22/09/2021,19/09/2021,19/09/2021,16/09/2021,16/09/2021,22/09/2021,12/09/2021,22/09/2021
8445110079892,RAPPIDX SURFACE,Ignis Traders,RPDX0011250,14/09/2021,14/09/2021,14/09/2021,COD,RTO,Vishakhapatnam (Andhra Pradesh),Delivered,2,1,D2,649,649,Visakhapatnam,Andhra Pradesh,530016,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,27/09/2021,20/09/2021,21/09/2021,19/09/2021,19/09/2021,27/09/2021,14/09/2021,27/09/2021
8445110041425,RAPPIDX SURFACE,Ignis Traders,RPDX006556,08/09/2021,08/09/2021,08/09/2021,COD,RTO,Hyderabad_Balngr_D (Telangana),Delivered,1,1,C2,649,649,Hyderabad,Telangana,500018,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,20/09/2021,13/09/2021,13/09/2021,11/09/2021,13/09/2021,20/09/2021,08/09/2021,20/09/2021
8445110090333,RAPPIDX SURFACE,Ignis Traders,RPDX0012293,14/09/2021,14/09/2021,14/09/2021,COD,RTO,Jhansi_Ansalcol_D (Uttar Pradesh),Delivered,2,2,B,649,649,Jhansi,Uttar Pradesh,284003,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,24/09/2021,17/09/2021,18/09/2021,17/09/2021,17/09/2021,24/09/2021,14/09/2021,24/09/2021
8445110090344,RAPPIDX SURFACE,Ignis Traders,RPDX0012294,14/09/2021,14/09/2021,14/09/2021,COD,Delivered,Faizabad_DarshnNgr_D (Uttar Pradesh),Delivered,2,2,D1,649,649,Faizabad,Uttar Pradesh,224001,Delhi_Airport_GW (Delhi),EOD-38,Faizabad_DarshnNgr_D (Uttar Pradesh),Delivered to consignee,FALSE,20/09/2021,18/09/2021,22/09/2021,17/09/2021,19/09/2021,20/09/2021,14/09/2021,20/09/2021
8445110090381,RAPPIDX SURFACE,Ignis Traders,RPDX0012298,14/09/2021,14/09/2021,14/09/2021,COD,RTO,Mumbai_CentralHos_D (Maharashtra),Delivered,3,3,C2,649,649,Mumbai,Maharashtra,400072,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,27/09/2021,19/09/2021,20/09/2021,18/09/2021,18/09/2021,27/09/2021,14/09/2021,27/09/2021
8445110055974,RAPPIDX SURFACE,Ignis Traders,RPDX008659,12/09/2021,13/09/2021,13/09/2021,COD,RTO,Mumbai Antop Hill (Maharashtra),Delivered,3,3,C2,649,649,Mumbai,Maharashtra,400037,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,FALSE,25/09/2021,18/09/2021,18/09/2021,16/09/2021,16/09/2021,25/09/2021,12/09/2021,25/09/2021
8445110065343,RAPPIDX SURFACE,Ignis Traders,RPDX009596,12/09/2021,13/09/2021,13/09/2021,COD,RTO,Maihar_AabkariRd_DPP (Madhya Pradesh),Delivered,1,1,D1,649,649,Maihar,Madhya Pradesh,485771,Delhi_Airport_GW (Delhi),RD-AC,Delhi_UdhyogNgr_R (Delhi),RETURN Accepted,TRUE,24/09/2021,18/09/2021,18/09/2021,17/09/2021,17/09/2021,24/09/2021,12/09/2021,24/09/2021
