Waybill,Client Name,client_location,Order #,Order Date,Pickup date,Client Pickup date,Payment Type,Current Status,Dispatch Center,Status_Type,Dispatch Count,Attempt Count,Invoice zone,Amount,COD Amount,Destination city,Destination State,Destination Pin,In Center,Last NSL,Last Scan Location,Last scan remarks,address invalid,Delivered date,Promise Date,Expected Date,First Pending Date,First Dispatch Date,Last Dispatch Date,Manifested Date,Last Scan Date
8445110038920,RAPPIDX SURFACE,Ignis Traders,RPDX006306,2021-09-08 13:44:00.000,2021-09-08 19:22:44.000,2021-09-08 19:22:44.000,COD,Pending,Hardoi_AvsVikasColny_D (Uttar Pradesh),Undelivered,1,1,B,649.0,649.0,Hardoi,Uttar Pradesh,241001,Delhi_Airport_GW (Delhi),ST-117,Hardoi_AvsVikasColny_D (Uttar Pradesh),NDR Call - FE remark correct,False,,2021-09-12 23:59:59.000,2021-09-12 23:59:59.000,2021-09-11 08:37:27.000,2021-09-11 09:22:58.000,2021-09-11 09:22:58.000,2021-09-08 13:44:00.000,2021-09-11 12:09:15.000
8445110037483,RAPPIDX SURFACE,Ignis Traders,RPDX006162,2021-09-08 13:41:53.000,2021-09-08 19:13:59.000,2021-09-08 19:13:59.000,COD,Pending,Yavatmal_JajuDPP_D (Maharashtra),Undelivered,1,1,D1,649.0,649.0,Yavatmal,Maharashtra,445001,Delhi_Airport_GW (Delhi),ST-117,Yavatmal_JajuDPP_D (Maharashtra),NDR Call - FE remark correct,False,,2021-09-13 23:59:59.000,2021-09-13 23:59:59.000,2021-09-11 09:19:16.000,2021-09-11 11:07:01.000,2021-09-11 11:07:01.000,2021-09-08 13:41:53.000,2021-09-11 19:11:35.000
8445110047795,RAPPIDX SURFACE,Ignis Traders,RPDX007193,2021-09-08 16:18:23.000,2021-09-08 19:02:35.000,2021-09-08 19:02:35.000,COD,Pending,Loharu_HsptlRd_D (Haryana),Undelivered,2,2,B,649.0,649.0,Loharu,Haryana,127308,Delhi_Airport_GW (Delhi),ST-117,Loharu_HsptlRd_D (Haryana),NDR Call - FE remark correct,True,,2021-09-11 23:59:59.000,2021-09-11 23:59:59.000,2021-09-10 09:05:57.000,2021-09-10 09:38:30.000,2021-09-11 08:10:21.000,2021-09-08 16:18:23.000,2021-09-11 10:38:55.000
8445110013576,RAPPIDX SURFACE,VJ Enterprises,RPDX004201,2021-09-06 10:59:43.000,2021-09-06 15:12:48.000,2021-09-06 15:12:48.000,COD,Delivered,ReckongPeo_Kalpa_D (Himachal Pradesh),Delivered,1,1,E,1699.0,1699.0,Reckong Peo,Himachal Pradesh,172107,Delhi_Airport_GW (Delhi),EOD-38,ReckongPeo_Kalpa_D (Himachal Pradesh),Delivered to consignee,False,2021-09-11 09:37:22.000,2021-09-10 23:59:59.000,2021-09-13 23:59:59.000,2021-09-10 16:35:55.000,2021-09-11 08:12:18.000,2021-09-11 08:12:18.000,2021-09-06 10:59:43.000,2021-09-11 09:37:17.000
8445110043083,RAPPIDX SURFACE,Ignis Traders,RPDX006722,2021-09-08 13:50:38.000,2021-09-08 19:29:54.000,2021-09-08 19:29:54.000,COD,In Transit,Bengaluru_BTM_D (Karnataka),Undelivered,0,,C2,649.0,649.0,Bangalore,Karnataka,560029,Delhi_Airport_GW (Delhi),X-ILL1F,Bengaluru_BTM_D (Karnataka),Bag Received at Facility,False,,2021-09-13 23:59:59.000,2021-09-13 23:59:59.000,,,,2021-09-08 13:50:38.000,2021-09-13 06:58:49.000
8445110043223,RAPPIDX SURFACE,Ignis Traders,RPDX006736,2021-09-08 13:50:45.000,2021-09-08 19:52:54.000,2021-09-08 19:52:54.000,COD,In Transit,Margherita_CivilHPL_D (Assam),Undelivered,0,,E,649.0,649.0,Margherita,Assam,786188,Delhi_Airport_GW (Delhi),DLYLH-105,Siliguri_Fulbari_H (West Bengal),Vehicle delayed,False,,2021-09-14 23:59:59.000,2021-09-14 23:59:59.000,,,,2021-09-08 13:50:45.000,2021-09-13 06:49:21.000
8445110013436,RAPPIDX SURFACE,VJ Enterprises,RPDX004091,2021-09-06 10:55:29.000,2021-09-06 15:10:46.000,2021-09-06 15:10:46.000,COD,Pending,Kumarganj_Durgtmpl_D (Uttar Pradesh),Undelivered,2,2,D1,1699.0,1699.0,Kumarganj,Uttar Pradesh,224153,Delhi_Airport_GW (Delhi),EOD-6,Kumarganj_Durgtmpl_D (Uttar Pradesh),Consignee refused to accept/order cancelled,False,,2021-09-09 23:59:59.000,2021-09-10 23:59:59.000,2021-09-09 09:32:40.000,2021-09-09 10:16:34.000,2021-09-11 10:00:12.000,2021-09-06 10:55:29.000,2021-09-11 12:35:19.000
8445110051520,RAPPIDX SURFACE,Ignis Traders,RPDX007710,2021-09-10 10:42:35.000,2021-09-10 14:58:01.000,2021-09-10 14:58:01.000,COD,Pending,TalwandiSabo_GillanWala_D (Punjab),Undelivered,1,1,B,649.0,649.0,Talwandi Sabo,Punjab,151509,Delhi_Airport_GW (Delhi),ST-117,TalwandiSabo_GillanWala_D (Punjab),NDR Call - FE remark correct,False,,2021-09-12 23:59:59.000,2021-09-12 23:59:59.000,2021-09-12 07:48:10.000,2021-09-12 08:23:56.000,2021-09-12 08:23:56.000,2021-09-10 10:42:35.000,2021-09-12 12:32:53.000
8445110051575,RAPPIDX SURFACE,Ignis Traders,RPDX007715,2021-09-10 10:42:38.000,2021-09-10 14:58:07.000,2021-09-10 14:58:07.000,COD,Pending,Alwar_AnndVhr_D (Rajasthan),Undelivered,0,,B,649.0,649.0,Alwar,Rajasthan,301001,Delhi_Airport_GW (Delhi),DLYDC-107,Alwar_AnndVhr_D (Rajasthan),Office/Institute closed,False,,2021-09-12 23:59:59.000,2021-09-13 23:59:59.000,2021-09-12 07:30:41.000,,,2021-09-10 10:42:38.000,2021-09-12 10:03:11.000
8445110039222,RAPPIDX SURFACE,Ignis Traders,RPDX006336,2021-09-08 13:44:13.000,2021-09-08 19:14:02.000,2021-09-08 19:14:02.000,COD,Pending,Nizamabad_APHBclny_D (Telangana),Undelivered,1,1,D1,649.0,649.0,Nizamabad,Telangana,503001,Delhi_Airport_GW (Delhi),EOD-6,Nizamabad_APHBclny_D (Telangana),Consignee refused to accept/order cancelled,False,,2021-09-14 23:59:59.000,2021-09-14 23:59:59.000,2021-09-12 08:34:20.000,2021-09-12 10:03:35.000,2021-09-12 10:03:35.000,2021-09-08 13:44:13.000,2021-09-12 14:56:02.000
8445110046152,RAPPIDX SURFACE,Ignis Traders,RPDX007029,2021-09-08 14:32:49.000,2021-09-08 19:46:34.000,2021-09-08 19:46:34.000,COD,Pending,Daman_DC (Daman & Diu),Undelivered,1,1,D1,649.0,649.0,Daman,Daman & Diu,396210,Delhi_Airport_GW (Delhi),ST-115,Daman_DC (Daman & Diu),Agent remark verified,False,,2021-09-13 23:59:59.000,2021-09-13 23:59:59.000,2021-09-12 08:02:42.000,2021-09-12 09:20:13.000,2021-09-12 09:20:13.000,2021-09-08 14:32:49.000,2021-09-12 16:18:05.000
8445110041926,RAPPIDX SURFACE,Ignis Traders,RPDX006606,2021-09-08 13:47:40.000,2021-09-08 19:40:03.000,2021-09-08 19:40:03.000,COD,In Transit,Bengaluru_Domlur_D (Karnataka),Undelivered,0,,C2,649.0,649.0,Bangalore,Karnataka,560017,Delhi_Airport_GW (Delhi),X-ILL1F,Bengaluru_Domlur_D (Karnataka),Bag Received at Facility,False,,2021-09-14 23:59:59.000,2021-09-14 23:59:59.000,,,,2021-09-08 13:47:40.000,2021-09-13 07:16:37.000
8445110046200,RAPPIDX SURFACE,Ignis Traders,RPDX007034,2021-09-08 14:32:51.000,2021-09-08 19:29:23.000,2021-09-08 19:29:23.000,COD,In Transit,Kozhikode_Chelembra_D (Kerala),Undelivered,0,,D2,649.0,649.0,Kozhikode,Kerala,673314,Delhi_Airport_GW (Delhi),X-ILL1F,Bangalore_Soukyaroad_GW (Karnataka),Bag Received at Facility,False,,2021-09-15 23:59:59.000,2021-09-15 23:59:59.000,,,,2021-09-08 14:32:51.000,2021-09-13 07:09:45.000
