Waybill,Client Name,client_location,Order #,Order Date,Pickup date,Client Pickup date,Payment Type,Current Status,Dispatch Center,Status_Type,Dispatch Count,Attempt Count,Invoice zone,Amount,COD Amount,Destination city,Destination State,Destination Pin,In Center,Last NSL,Last Scan Location,Last scan remarks,address invalid,Delivered date,Promise Date,Expected Date,First Pending Date,First Dispatch Date,Last Dispatch Date,Manifested Date,Last Scan Date
8445110238711,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0042854,20/12/2021,20/12/2021,20/12/2021,COD,In Transit,Kailashahar_PaitrBzr_D (Tripura),RT,1,1,E,1699,1699,Kailashahar,Tripura,799277,Delhi_Airport_GW (Delhi),X-DLL2F,Agartala_EastChmpmura_I (Tripura),Bag Added To Trip,FALSE,,27/12/2021,27/12/2021,25/12/2021,26/12/2021,26/12/2021,20/12/2021,29/12/2021
8445110233973,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0041362,14/12/2021,16/12/2021,16/12/2021,COD,In Transit,Denkanikottai_Central_D (Tamil Nadu),RT,4,4,D2,1649,1649,Denkanikottai,Tamil Nadu,635107,Delhi_Airport_GW (Delhi),X-DLL2F,Bangalore_Soukyaroad_GW (Karnataka),Bag Added To Trip,FALSE,,22/12/2021,22/12/2021,21/12/2021,21/12/2021,24/12/2021,14/12/2021,29/12/2021
8445110251720,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0046584,28/12/2021,28/12/2021,28/12/2021,COD,In Transit,KMahankal_KM_D (Maharashtra),Undelivered,0,,D2,1699,1699,Kavathe Mahankal,Maharashtra,416403,Delhi_Airport_GW (Delhi),DLYLH-105,Gurgaon_Tauru_GW (Haryana),Vehicle delayed,FALSE,,03/01/2022,04/01/2022,,,,28/12/2021,30/12/2021
8445110247295,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0045561,25/12/2021,25/12/2021,25/12/2021,COD,In Transit,Ahmedabad_Naroda_D (Gujarat),RT,1,1,C1,1699,1699,Ahmedabad,Gujarat,382415,Delhi_Airport_GW (Delhi),X-ILL1F,Ahmedabad_AslaliRoad_GW (Gujarat),Bag Received at Facility,FALSE,,29/12/2021,29/12/2021,28/12/2021,28/12/2021,28/12/2021,25/12/2021,30/12/2021
8445110242992,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0043669,23/12/2021,23/12/2021,23/12/2021,COD,In Transit,Bengaluru_sharadhanagar19_D (Karnataka),RT,1,1,C2,1699,1699,Bangalore,Karnataka,560062,Delhi_Airport_GW (Delhi),RT-108,Bengaluru_sharadhanagar19_D (Karnataka),No client instructions to Reattempt,FALSE,,29/12/2021,31/12/2021,28/12/2021,28/12/2021,28/12/2021,23/12/2021,29/12/2021
8445110242200,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0043590,23/12/2021,23/12/2021,23/12/2021,COD,In Transit,Sopore_BadamBagh_DPP (Jammu & Kashmir),RT,1,1,F,1699,1699,Sopore,Jammu & Kashmir,193201,Delhi_Airport_GW (Delhi),RT-108,Sopore_BadamBagh_DPP (Jammu & Kashmir),No client instructions to Reattempt,FALSE,,01/01/2022,01/01/2022,28/12/2021,28/12/2021,28/12/2021,23/12/2021,29/12/2021
8445110242782,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0043648,23/12/2021,23/12/2021,23/12/2021,COD,In Transit,Almora_SuzkiSrv_D (Uttarakhand),RT,1,1,B,1699,1699,Almora,Uttarakhand,263601,Delhi_Airport_GW (Delhi),X-ILL2F,Gurgaon_Tauru_GW (Haryana),Trip Arrived,FALSE,,27/12/2021,27/12/2021,25/12/2021,25/12/2021,25/12/2021,23/12/2021,30/12/2021
8445110234183,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0041383,14/12/2021,16/12/2021,16/12/2021,COD,Dispatched,Chnnryptna_MysoreRd_D (Karnataka),Undelivered,1,,D2,1649,1649,Channarayapatna,Karnataka,562135,Delhi_Airport_GW (Delhi),X-DDD3FD,Chnnryptna_MysoreRd_D (Karnataka),Out for delivery,TRUE,,22/12/2021,22/12/2021,21/12/2021,30/12/2021,30/12/2021,14/12/2021,30/12/2021
8445110241813,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0043550,23/12/2021,23/12/2021,23/12/2021,COD,In Transit,Mumbai_DaulatNgr_D (Maharashtra),RT,2,2,C2,1699,1699,Mumbai,Maharashtra,400101,Delhi_Airport_GW (Delhi),X-DBL1F,Mumbai_MiraRdIndEstate_I (Maharashtra),Added to Bag,TRUE,,28/12/2021,28/12/2021,26/12/2021,26/12/2021,27/12/2021,23/12/2021,30/12/2021
8445110251941,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0046606,28/12/2021,28/12/2021,28/12/2021,COD,In Transit,Hingoli_NandedRd_D (Maharashtra),Undelivered,0,,D1,1699,1699,Hingoli,Maharashtra,431705,Delhi_Airport_GW (Delhi),DLYLH-105,Gurgaon_Tauru_GW (Haryana),Vehicle delayed,FALSE,,02/01/2022,03/01/2022,,,,28/12/2021,29/12/2021
