Waybill,Client Name,client_location,Order #,Order Date,Pickup date,Client Pickup date,Payment Type,Current Status,Dispatch Center,Status_Type,Dispatch Count,Attempt Count,Invoice zone,Amount,COD Amount,Destination city,Destination State,Destination Pin,In Center,Last NSL,Last Scan Location,Last scan remarks,address invalid,Delivered date,Promise Date,Expected Date,First Pending Date,First Dispatch Date,Last Dispatch Date,Manifested Date,Last Scan Date
8445110013381,RAPPIDX SURFACE,VJ Enterprises,RPDX004062,06/09/2021,06/09/2021,06/09/2021,COD,In Transit,Gudur_Chandhrugudem_DPP (Telangana),RT,1,1,D2,1699,1699,Gudur-TS,Telangana,509202,Delhi_Airport_GW (Delhi),X-DLL2F,Gurgaon_Tauru_GW (Haryana),Bag Added To Trip,FALSE,,13/09/2021,14/09/2021,10/09/2021,13/09/2021,13/09/2021,06/09/2021,21/09/2021
8445110111182,RAPPIDX SURFACE,Renu Enterprises,RPDX0015157,20/09/2021,20/09/2021,20/09/2021,COD,In Transit,Sarvepalli_School_D (Andhra Pradesh),Undelivered,0,,D2,1789,1789,Sarvepalli,Andhra Pradesh,524344,Chandigarh_Raiprkln_C (Chandigarh),X-DBL1F,Chandigarh_Rajpura_GW (Punjab),Added to Bag,FALSE,,25/09/2021,25/09/2021,,,,20/09/2021,21/09/2021
8445110082810,RAPPIDX SURFACE,Ignis Traders,RPDX0011541,14/09/2021,14/09/2021,14/09/2021,COD,Pending,Mumbai_Central_D_14 (Maharashtra),Undelivered,1,1,C2,649,649,Mumbai,Maharashtra,400065,Delhi_Airport_GW (Delhi),ST-115,Mumbai_Central_D_14 (Maharashtra),Agent remark verified,FALSE,,20/09/2021,21/09/2021,20/09/2021,20/09/2021,20/09/2021,14/09/2021,20/09/2021
8445110086575,RAPPIDX SURFACE,Ignis Traders,RPDX0011917,14/09/2021,14/09/2021,14/09/2021,COD,In Transit,Malur_AdarshNgr_D (Karnataka),RT,1,1,D2,649,649,Malur,Karnataka,563137,Delhi_Airport_GW (Delhi),X-DLL2F,Malur_AdarshNgr_D (Karnataka),Bag Added To Trip,FALSE,,19/09/2021,20/09/2021,19/09/2021,19/09/2021,19/09/2021,14/09/2021,21/09/2021
8445110082843,RAPPIDX SURFACE,Ignis Traders,RPDX0011544,14/09/2021,14/09/2021,14/09/2021,COD,Pending,Kolkata_Beleghta_D (West Bengal),Undelivered,1,,C2,649,649,Kolkata,West Bengal,700048,Delhi_Airport_GW (Delhi),DLYDC-101,Kolkata_Beleghta_D (West Bengal),Delayed due to weather conditions,FALSE,,18/09/2021,22/09/2021,18/09/2021,18/09/2021,18/09/2021,14/09/2021,19/09/2021
8445110067340,RAPPIDX SURFACE,Ignis Traders,RPDX009796,12/09/2021,13/09/2021,13/09/2021,COD,In Transit,Binjharpur_Ragunthapr_D (Orissa),RT,3,3,D2,649,649,Binjharpur,Orissa,755027,Delhi_Airport_GW (Delhi),X-DLL2F,Binjharpur_Ragunthapr_D (Orissa),Bag Added To Trip,FALSE,,20/09/2021,20/09/2021,17/09/2021,17/09/2021,19/09/2021,12/09/2021,21/09/2021
8445110093284,RAPPIDX SURFACE,Ignis Traders,RPDX0012588,14/09/2021,14/09/2021,14/09/2021,COD,In Transit,Hyderabad_Gandhingr_D (Telangana),RT,1,1,C2,649,649,Hyderabad,Telangana,500044,Delhi_Airport_GW (Delhi),X-DBL1F,Hyderabad_Gandhingr_D (Telangana),Added to Bag,FALSE,,18/09/2021,20/09/2021,18/09/2021,18/09/2021,18/09/2021,14/09/2021,21/09/2021
8445110052673,RAPPIDX SURFACE,Renu Enterprises,RPDX008019,11/09/2021,11/09/2021,11/09/2021,COD,In Transit,Vadodara_Phlwdi_D (Gujarat),RT,2,2,D1,1698,1698,Vadodara,Gujarat,390002,Chandigarh_Raiprkln_C (Chandigarh),RT-108,Vadodara_Phlwdi_D (Gujarat),No client instructions to Reattempt,FALSE,,15/09/2021,15/09/2021,14/09/2021,14/09/2021,18/09/2021,11/09/2021,21/09/2021
8445110017780,RAPPIDX SURFACE,Renu Enterprises,RPDX005084,07/09/2021,07/09/2021,07/09/2021,COD,In Transit,Bagbahara_Daihanibhata_DPP (Chhattisgarh),RT,3,,D2,1698,1698,bagbahra,Chhattisgarh,493449,Chandigarh_Raiprkln_C (Chandigarh),X-DBL1F,Gurgaon_Tauru_GW (Haryana),Added to Bag,FALSE,,13/09/2021,13/09/2021,11/09/2021,11/09/2021,13/09/2021,07/09/2021,21/09/2021
8445110076134,RAPPIDX SURFACE,Renu Enterprises,RPDX0010818,13/09/2021,13/09/2021,13/09/2021,COD,Pending,Trivandrum_Venganoor_D (Kerala),Undelivered,2,3,D2,1698,1698,Thiruvananthapuram,Kerala,695501,Chandigarh_Raiprkln_C (Chandigarh),EOD-43,Trivandrum_Venganoor_D (Kerala),Consignee will collect from branch,FALSE,,20/09/2021,20/09/2021,19/09/2021,19/09/2021,20/09/2021,13/09/2021,20/09/2021
