Waybill,Client Name,client_location,Order #,Order Date,Pickup date,Client Pickup date,Payment Type,Current Status,Dispatch Center,Status_Type,Dispatch Count,Attempt Count,Invoice zone,Amount,COD Amount,Destination city,Destination State,Destination Pin,In Center,Last NSL,Last Scan Location,Last scan remarks,address invalid,Delivered date,Promise Date,Expected Date,First Pending Date,First Dispatch Date,Last Dispatch Date,Manifested Date,Last Scan Date
17127510000313,Diggi Timeprice,Diggi Timeprice,17676,15/04/2022,15/04/2022,,COD,Manifested,,Manifested,,,,1399,1399,Tcr,Kerala,680631,,,,,,,,,,,,15/04/2022,
17127510000394,Diggi Timeprice,Diggi Timeprice,21100,15/04/2022,15/04/2022,,COD,Manifested,,Manifested,,,,1399,1399,Jaisalmer,Rajasthan,345001,,,,,,,,,,,,15/04/2022,
17127510000114,Diggi Timeprice,Diggi Timeprice,36864,15/04/2022,15/04/2022,,COD,Manifested,,Manifested,,,,1399,1399,Deeh,Uttar Pradesh,209801,,,,,,,,,,,,15/04/2022,
17127510000125,Diggi Timeprice,Diggi Timeprice,36428,15/04/2022,15/04/2022,,COD,Manifested,,Manifested,,,,1399,1399,Uluberia,West Bengal,711316,,,,,,,,,,,,15/04/2022,
17127510000630,Diggi Timeprice,Diggi Timeprice,22482,15/04/2022,15/04/2022,,COD,Manifested,,Manifested,,,,1399,1399,Pattambi,Kerala,679303,,,,,,,,,,,,15/04/2022,
17127510000766,Diggi Timeprice,Diggi Timeprice,21768,15/04/2022,15/04/2022,,COD,Manifested,,Manifested,,,,1399,1399,Bengaluru,Karnataka,560100,,,,,,,,,,,,15/04/2022,
17127510000851,Diggi Timeprice,Diggi Timeprice,38220,15/04/2022,15/04/2022,,COD,Manifested,,Manifested,,,,1399,1399,Bangalore,Karnataka,560056,,,,,,,,,,,,15/04/2022,
17127510000604,Diggi Timeprice,Diggi Timeprice,22617,15/04/2022,15/04/2022,,COD,Manifested,,Manifested,,,,1399,1399,Vijayawada,Andhra Pradesh,520004,,,,,,,,,,,,15/04/2022,
17127510000862,Diggi Timeprice,Diggi Timeprice,22164,15/04/2022,15/04/2022,,COD,Manifested,,Manifested,,,,1399,1399,Neral,Maharashtra,410101,,,,,,,,,,,,15/04/2022,
17127510000943,Diggi Timeprice,Diggi Timeprice,37989,15/04/2022,15/04/2022,,COD,Manifested,,Manifested,,,,1399,1399,Balasore,Odisha,756045,,,,,,,,,,,,15/04/2022,
